route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
408,0000000022023091120240611,0003992102023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992112023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992122023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992132023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992142023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992152023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992162023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992172023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992182023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992192023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992202023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992212023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992222023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992232023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992242023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992252023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992262023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992272023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992282023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992292023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992302023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992312023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992322023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022023091120240611,0003992332023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992342023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992352023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992362023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992372023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992382023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992392023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992412023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992422023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102023091120240611,0003992432023091120240611,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
539,0000000102023091120240611,0003992442023091120240611,Piazza Dante "Pal. Regione",1,D164_F0410_Ritorno_sub1,1
406,0000000022023091120240611,0003992452023091120240611,Piazza Dante "Dogana",1,D682_T0912b_Ritorno_sub2,1
406,0000000022023091120240611,0003992462023091120240611,Piazza Dante "Dogana",1,D682_T0912b_Ritorno_sub2,1
415,0000000022023091120240611,0003992472023091120240611,Belvedere,0,D729_T1401_Andata_PRINCIPALE_sub1,1
408,0000000032023091120240611,0003992522023091120240611,Montevaccino,0,D696_T1031d_Andata_sub1,1
396,0000000102023091120240611,0003992552023091120240611,Verona "Palazzo Stella",0,D569_T0375_Andata_sub1,1
396,0000000102023091120240611,0003992562023091120240611,Gazzadina Le Case Nòve,1,D565_T0360_Ritorno_sub2,1
570,0000000022023091120240611,0003992572023091120240611,Cimirlo,0,D2_C0542a_Ritorno_sub1,2
570,0000000022023091120240611,0003992582023091120240611,Cimirlo,0,D2_C0542a_Ritorno_sub1,2
570,0000000022023091120240611,0003992592023091120240611,Povo Piazza Manci,1,D2_C0542a_Ritorno_sub2,2
570,0000000102023091120240611,0003992602023091120240611,Cimirlo,0,D2_C0542a_Ritorno_sub1,2
570,0000000022023091120240611,0003992612023091120240611,Cimirlo,0,D2_C0542a_Ritorno_sub1,2
570,0000000102023091120240611,0003992632023091120240611,Cimirlo,0,D2_C0542a_Ritorno_sub1,2
570,0000000092023091120240611,0003992642023091120240611,Cimirlo,0,D2_C0542a_Ritorno_sub1,2
570,0000000022023091120240611,0003992652023091120240611,Povo Piazza Manci,1,D2_C0542a_Ritorno_sub2,2
570,0000000102023091120240611,0003992662023091120240611,Povo Piazza Manci,1,D2_C0542a_Ritorno_sub2,2
570,0000000102023091120240611,0003992672023091120240611,Povo Piazza Manci,1,D2_C0542a_Ritorno_sub2,2
570,0000000102023091120240611,0003992682023091120240611,Povo Piazza Manci,1,D2_C0542a_Ritorno_sub2,2
570,0000000092023091120240611,0003992692023091120240611,Povo Piazza Manci,1,D2_C0542a_Ritorno_sub2,2
570,0000000022023091120240611,0003992702023091120240611,Povo Piazza Manci,1,D2_C0542a_Ritorno_sub2,2
396,0000000102023091120240611,0003992712023091120240611,Conci "Villazzano 3",0,D560_T0351a_Andata_sub1,1
396,0000000102023091120240611,0003992722023091120240611,Conci "Villazzano 3",0,D560_T0351a_Andata_sub1,1
396,0000000102023091120240611,0003992732023091120240611,Conci "Villazzano 3",0,D560_T0351a_Andata_sub1,1
396,0000000022023091120240611,0003992742023091120240611,Conci "Villazzano 3",0,D560_T0351a_Andata_sub1,1
402,0000000022023091120240611,0003992752023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992762023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992772023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992782023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992792023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003992802023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003992812023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992822023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992832023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992842023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992852023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992862023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992872023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992882023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003992892023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003992902023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003992912023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003992922023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003992932023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003992942023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003992952023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992962023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992972023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992982023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003992992023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993002023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993012023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993022023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993032023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993042023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993052023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993062023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993072023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993082023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993092023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993102023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993112023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993122023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993132023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993142023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993152023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993162023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993172023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993182023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993192023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993202023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993212023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993222023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993232023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993242023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993252023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102023091120240611,0003993262023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993272023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993282023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993292023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
396,0000000102023091120240611,0003993302023091120240611,Zambra "Top Center",1,D550_T0332a_Ritorno_sub2,1
396,0000000022023091120240611,0003993312023091120240611,Zambra "Top Center",1,D550_T0332a_Ritorno_sub2,1
396,0000000102023091120240611,0003993322023091120240611,Zambra "Top Center",1,D550_T0332a_Ritorno_sub2,1
396,0000000032023091120240611,0003993332023091120240611,Zambra "Top Center",1,D550_T0332a_Ritorno_sub2,1
396,0000000102023091120240611,0003993342023091120240611,Zambra "Top Center",1,D550_T0332a_Ritorno_sub2,1
402,0000000022023091120240611,0003993352023091120240611,Gocciadoro "Arcate",0,D646_T0711_Andata_sub2,1
402,0000000102023091120240611,0003993362023091120240611,Gocciadoro "Arcate",0,D646_T0711_Andata_sub2,1
402,0000000032023091120240611,0003993372023091120240611,Gocciadoro "Arcate",0,D646_T0711_Andata_sub2,1
402,0000000032023091120240611,0003993382023091120240611,Gocciadoro "Arcate",0,D646_T0711_Andata_sub2,1
402,0000000032023091120240611,0003993392023091120240611,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022023091120240611,0003993402023091120240611,Piazza Dante "Dogana",0,D656_T0731_Andata_sub2,1
402,0000000102023091120240611,0003993412023091120240611,Gocciadoro "Arcate",0,D649_T0715_Andata_sub1,1
425,0000000022023091120240611,0003993422023091120240611,Spini di Gardolo,0,D703_T1101g_Andata_sub1,1
568,0000000022023091120240611,0003993432023091120240611,Spini di Gardolo,0,D707_T1113_Andata_sub2,2
568,0000000022023091120240611,0003993442023091120240611,Spini di Gardolo,0,D707_T1113_Andata_sub2,2
614,0000000022023091120240611,0003993452023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000022023091120240611,0003993462023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
396,0000000022023091120240611,0003993472023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000092023091120240611,0003993482023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022023091120240611,0003993492023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993502023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993512023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993522023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022023091120240611,0003993532023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993542023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022023091120240611,0003993552023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993562023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022023091120240611,0003993572023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993582023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993592023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993602023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993612023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993622023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993632023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993642023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022023091120240611,0003993652023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993662023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993672023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993682023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993692023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993702023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993712023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993722023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993732023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993742023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102023091120240611,0003993752023091120240611,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022023091120240611,0003993762023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993772023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993782023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993792023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003993802023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003993812023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003993822023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993832023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993842023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993852023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003993862023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993872023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993882023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993892023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993902023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003993912023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003993922023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003993932023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003993942023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003993952023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993962023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993972023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993982023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003993992023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003994002023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102023091120240611,0003994012023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022023091120240611,0003994022023091120240611,Cortesano,1,D565_T0360_Ritorno_sub2,1
536,0000000032023091120240611,0003994032023091120240611,Piazza Dante "Pal. Regione",1,D518_T0154_Ritorno_(via_Cadine)_sub1,1
543,0000000022023091120240611,0003994042023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994052023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994062023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994072023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994082023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994092023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994102023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994112023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994122023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994132023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994142023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994152023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994162023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994172023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994182023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994192023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994202023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994212023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994222023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994232023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994242023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994252023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994262023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994272023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994282023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994292023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000102023091120240611,0003994302023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994312023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994322023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994332023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994342023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994352023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994362023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994372023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994382023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994392023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994402023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994412023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994422023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
543,0000000022023091120240611,0003994432023091120240611,Lavis Rosmini Segantini,0,D754_T1701_Andata_PRINCIPALE_sub2,1
614,0000000102023091120240611,0003994442023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994452023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994462023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994472023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994482023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994492023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994502023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994512023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994522023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994532023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102023091120240611,0003994542023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
